game_id,date,team,opponent,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year
0021100001,2011-12-25,NYK,BOS,New York Knicks,Boston Celtics,106.0,104.0,2.0,Home,,True,2012
0021100002,2011-12-25,DAL,MIA,Dallas Mavericks,Miami Heat,94.0,105.0,-11.0,Home,,True,2012
0021100003,2011-12-25,LAL,CHI,Los Angeles Lakers,Chicago Bulls,87.0,88.0,-1.0,Home,,True,2012
0021100004,2011-12-25,OKC,ORL,Oklahoma City Thunder,Orlando Magic,97.0,89.0,8.0,Home,,True,2012
0021100005,2011-12-25,GSW,LAC,Golden State Warriors,Los Angeles Clippers,86.0,105.0,-19.0,Home,,True,2012
0021100006,2011-12-26,WAS,NJN,Washington Wizards,New Jersey Nets,84.0,90.0,-6.0,Home,,True,2012
0021100007,2011-12-26,CHA,MIL,Charlotte Bobcats,Milwaukee Bucks,96.0,95.0,1.0,Home,,True,2012
0021100008,2011-12-26,ORL,HOU,Orlando Magic,Houston Rockets,104.0,95.0,9.0,Home,,True,2012
0021100009,2011-12-26,CLE,TOR,Cleveland Cavaliers,Toronto Raptors,96.0,104.0,-8.0,Home,,True,2012
0021100010,2011-12-26,IND,DET,Indiana Pacers,Detroit Pistons,91.0,79.0,12.0,Home,,True,2012
0021100011,2011-12-26,MIN,OKC,Minnesota Timberwolves,Oklahoma City Thunder,100.0,104.0,-4.0,Home,,True,2012
0021100012,2011-12-26,DAL,DEN,Dallas Mavericks,Denver Nuggets,93.0,115.0,-22.0,Home,,True,2012
0021100013,2011-12-26,SAS,MEM,San Antonio Spurs,Memphis Grizzlies,95.0,82.0,13.0,Home,,True,2012
0021100014,2011-12-26,PHX,NOH,Phoenix Suns,New Orleans Hornets,84.0,85.0,-1.0,Home,,True,2012
0021100015,2011-12-26,SAC,LAL,Sacramento Kings,Los Angeles Lakers,100.0,91.0,9.0,Home,,True,2012
0021100016,2011-12-26,POR,PHI,Portland Trail Blazers,Philadelphia 76ers,107.0,103.0,4.0,Home,,True,2012
0021100017,2011-12-26,GSW,CHI,Golden State Warriors,Chicago Bulls,99.0,91.0,8.0,Home,,True,2012
0021100018,2011-12-27,NJN,ATL,New Jersey Nets,Atlanta Hawks,70.0,106.0,-36.0,Home,,True,2012
0021100019,2011-12-27,MIA,BOS,Miami Heat,Boston Celtics,115.0,107.0,8.0,Home,,True,2012
0021100020,2011-12-27,MIL,MIN,Milwaukee Bucks,Minnesota Timberwolves,98.0,95.0,3.0,Home,,True,2012
0021100021,2011-12-27,POR,SAC,Portland Trail Blazers,Sacramento Kings,101.0,79.0,22.0,Home,,True,2012
0021100022,2011-12-27,LAL,UTA,Los Angeles Lakers,Utah Jazz,96.0,71.0,25.0,Home,,True,2012
0021100023,2011-12-28,TOR,IND,Toronto Raptors,Indiana Pacers,85.0,90.0,-5.0,Home,,True,2012
0021100024,2011-12-28,CHA,MIA,Charlotte Bobcats,Miami Heat,95.0,96.0,-1.0,Home,,True,2012
0021100025,2011-12-28,ATL,WAS,Atlanta Hawks,Washington Wizards,101.0,83.0,18.0,Home,,True,2012
0021100026,2011-12-28,DET,CLE,Detroit Pistons,Cleveland Cavaliers,89.0,105.0,-16.0,Home,,True,2012
0021100027,2011-12-28,MEM,OKC,Memphis Grizzlies,Oklahoma City Thunder,95.0,98.0,-3.0,Home,,True,2012
0021100028,2011-12-28,NOH,BOS,New Orleans Hornets,Boston Celtics,97.0,78.0,19.0,Home,,True,2012
0021100029,2011-12-28,SAS,LAC,San Antonio Spurs,Los Angeles Clippers,115.0,90.0,25.0,Home,,True,2012
0021100030,2011-12-28,DEN,UTA,Denver Nuggets,Utah Jazz,117.0,100.0,17.0,Home,,True,2012
0021100031,2011-12-28,PHX,PHI,Phoenix Suns,Philadelphia 76ers,83.0,103.0,-20.0,Home,,True,2012
0021100032,2011-12-28,GSW,NYK,Golden State Warriors,New York Knicks,92.0,78.0,14.0,Home,,True,2012
0021100033,2011-12-29,ORL,NJN,Orlando Magic,New Jersey Nets,94.0,78.0,16.0,Home,,True,2012
0021100034,2011-12-29,HOU,SAS,Houston Rockets,San Antonio Spurs,105.0,85.0,20.0,Home,,True,2012
0021100035,2011-12-29,OKC,DAL,Oklahoma City Thunder,Dallas Mavericks,104.0,102.0,2.0,Home,,True,2012
0021100036,2011-12-29,SAC,CHI,Sacramento Kings,Chicago Bulls,98.0,108.0,-10.0,Home,,True,2012
0021100037,2011-12-29,POR,DEN,Portland Trail Blazers,Denver Nuggets,111.0,102.0,9.0,Home,,True,2012
0021100038,2011-12-29,LAL,NYK,Los Angeles Lakers,New York Knicks,99.0,82.0,17.0,Home,,True,2012
0021100039,2011-12-30,CHA,ORL,Charlotte Bobcats,Orlando Magic,79.0,100.0,-21.0,Home,,True,2012
0021100040,2011-12-30,IND,CLE,Indiana Pacers,Cleveland Cavaliers,98.0,91.0,7.0,Home,,True,2012
0021100041,2011-12-30,BOS,DET,Boston Celtics,Detroit Pistons,96.0,85.0,11.0,Home,,True,2012
0021100042,2011-12-30,ATL,NJN,Atlanta Hawks,New Jersey Nets,105.0,98.0,7.0,Home,,True,2012
0021100043,2011-12-30,MEM,HOU,Memphis Grizzlies,Houston Rockets,113.0,93.0,20.0,Home,,True,2012
0021100044,2011-12-30,NOH,PHX,New Orleans Hornets,Phoenix Suns,78.0,93.0,-15.0,Home,,True,2012
0021100045,2011-12-30,MIN,MIA,Minnesota Timberwolves,Miami Heat,101.0,103.0,-2.0,Home,,True,2012
0021100046,2011-12-30,MIL,WAS,Milwaukee Bucks,Washington Wizards,102.0,81.0,21.0,Home,,True,2012
0021100047,2011-12-30,DAL,TOR,Dallas Mavericks,Toronto Raptors,99.0,86.0,13.0,Home,,True,2012
0021100048,2011-12-30,UTA,PHI,Utah Jazz,Philadelphia 76ers,102.0,99.0,3.0,Home,,True,2012
0021100049,2011-12-30,LAC,CHI,Los Angeles Clippers,Chicago Bulls,101.0,114.0,-13.0,Home,,True,2012
0021100050,2011-12-31,LAL,DEN,Los Angeles Lakers,Denver Nuggets,92.0,89.0,3.0,Home,,True,2012
0021100051,2011-12-31,DET,IND,Detroit Pistons,Indiana Pacers,96.0,88.0,8.0,Home,,True,2012
0021100052,2011-12-31,HOU,ATL,Houston Rockets,Atlanta Hawks,95.0,84.0,11.0,Home,,True,2012
0021100053,2011-12-31,OKC,PHX,Oklahoma City Thunder,Phoenix Suns,107.0,97.0,10.0,Home,,True,2012
0021100054,2011-12-31,SAC,NYK,Sacramento Kings,New York Knicks,92.0,114.0,-22.0,Home,,True,2012
0021100055,2011-12-31,SAS,UTA,San Antonio Spurs,Utah Jazz,104.0,89.0,15.0,Home,,True,2012
0021100056,2011-12-31,GSW,PHI,Golden State Warriors,Philadelphia 76ers,79.0,107.0,-28.0,Home,,True,2012
0021100057,2012-01-01,WAS,BOS,Washington Wizards,Boston Celtics,86.0,94.0,-8.0,Home,,True,2012
0021100058,2012-01-01,ORL,TOR,Orlando Magic,Toronto Raptors,102.0,96.0,6.0,Home,,True,2012
0021100059,2012-01-01,MIA,CHA,Miami Heat,Charlotte Bobcats,129.0,90.0,39.0,Home,,True,2012
0021100060,2012-01-01,CLE,NJN,Cleveland Cavaliers,New Jersey Nets,98.0,82.0,16.0,Home,,True,2012
0021100061,2012-01-01,MIN,DAL,Minnesota Timberwolves,Dallas Mavericks,99.0,82.0,17.0,Home,,True,2012
0021100062,2012-01-01,CHI,MEM,Chicago Bulls,Memphis Grizzlies,104.0,64.0,40.0,Home,,True,2012
0021100063,2012-01-01,DEN,LAL,Denver Nuggets,Los Angeles Lakers,99.0,90.0,9.0,Home,,True,2012
0021100064,2012-01-01,SAC,NOH,Sacramento Kings,New Orleans Hornets,96.0,80.0,16.0,Home,,True,2012
0021100065,2012-01-01,LAC,POR,Los Angeles Clippers,Portland Trail Blazers,93.0,88.0,5.0,Home,,True,2012
0021100066,2012-01-02,PHX,GSW,Phoenix Suns,Golden State Warriors,102.0,91.0,11.0,Home,,True,2012
0021100067,2012-01-02,BOS,WAS,Boston Celtics,Washington Wizards,100.0,92.0,8.0,Home,,True,2012
0021100068,2012-01-02,NJN,IND,New Jersey Nets,Indiana Pacers,94.0,108.0,-14.0,Home,,True,2012
0021100069,2012-01-02,NYK,TOR,New York Knicks,Toronto Raptors,85.0,90.0,-5.0,Home,,True,2012
0021100070,2012-01-02,MIA,ATL,Miami Heat,Atlanta Hawks,92.0,100.0,-8.0,Home,,True,2012
0021100071,2012-01-02,DET,ORL,Detroit Pistons,Orlando Magic,89.0,78.0,11.0,Home,,True,2012
0021100072,2012-01-02,MIN,SAS,Minnesota Timberwolves,San Antonio Spurs,106.0,96.0,10.0,Home,,True,2012
0021100073,2012-01-02,DAL,OKC,Dallas Mavericks,Oklahoma City Thunder,100.0,87.0,13.0,Home,,True,2012
0021100074,2012-01-02,DEN,MIL,Denver Nuggets,Milwaukee Bucks,91.0,86.0,5.0,Home,,True,2012
0021100075,2012-01-02,UTA,NOH,Utah Jazz,New Orleans Hornets,94.0,90.0,4.0,Home,,True,2012
0021100076,2012-01-03,CLE,CHA,Cleveland Cavaliers,Charlotte Bobcats,115.0,101.0,14.0,Home,,True,2012
0021100077,2012-01-03,CHI,ATL,Chicago Bulls,Atlanta Hawks,76.0,74.0,2.0,Home,,True,2012
0021100078,2012-01-03,MEM,SAC,Memphis Grizzlies,Sacramento Kings,113.0,96.0,17.0,Home,,True,2012
0021100079,2012-01-03,OKC,POR,Oklahoma City Thunder,Portland Trail Blazers,93.0,103.0,-10.0,Home,,True,2012
0021100080,2012-01-03,UTA,MIL,Utah Jazz,Milwaukee Bucks,85.0,73.0,12.0,Home,,True,2012
0021100081,2012-01-03,LAL,HOU,Los Angeles Lakers,Houston Rockets,108.0,99.0,9.0,Home,,True,2012
0021100082,2012-01-04,TOR,CLE,Toronto Raptors,Cleveland Cavaliers,92.0,77.0,15.0,Home,,True,2012
0021100083,2012-01-04,ORL,WAS,Orlando Magic,Washington Wizards,103.0,85.0,18.0,Home,,True,2012
0021100084,2012-01-04,BOS,NJN,Boston Celtics,New Jersey Nets,89.0,70.0,19.0,Home,,True,2012
0021100085,2012-01-04,NYK,CHA,New York Knicks,Charlotte Bobcats,110.0,118.0,-8.0,Home,,True,2012
0021100086,2012-01-04,MIA,IND,Miami Heat,Indiana Pacers,118.0,83.0,35.0,Home,,True,2012
0021100087,2012-01-04,DET,CHI,Detroit Pistons,Chicago Bulls,83.0,99.0,-16.0,Home,,True,2012
0021100088,2012-01-04,NOH,PHI,New Orleans Hornets,Philadelphia 76ers,93.0,101.0,-8.0,Home,,True,2012
0021100089,2012-01-04,MIN,MEM,Minnesota Timberwolves,Memphis Grizzlies,86.0,90.0,-4.0,Home,,True,2012
0021100090,2012-01-04,DAL,PHX,Dallas Mavericks,Phoenix Suns,98.0,89.0,9.0,Home,,True,2012
0021100091,2012-01-04,SAS,GSW,San Antonio Spurs,Golden State Warriors,101.0,95.0,6.0,Home,,True,2012
0021100092,2012-01-04,DEN,SAC,Denver Nuggets,Sacramento Kings,110.0,83.0,27.0,Home,,True,2012
0021100093,2012-01-04,LAC,HOU,Los Angeles Clippers,Houston Rockets,117.0,89.0,28.0,Home,,True,2012
0021100094,2012-01-05,ATL,MIA,Atlanta Hawks,Miami Heat,109.0,116.0,-7.0,Home,,True,2012
0021100095,2012-01-05,SAS,DAL,San Antonio Spurs,Dallas Mavericks,93.0,71.0,22.0,Home,,True,2012
0021100096,2012-01-05,SAC,MIL,Sacramento Kings,Milwaukee Bucks,103.0,100.0,3.0,Home,,True,2012
0021100097,2012-01-05,POR,LAL,Portland Trail Blazers,Los Angeles Lakers,107.0,96.0,11.0,Home,,True,2012
0021100098,2012-01-06,TOR,NJN,Toronto Raptors,New Jersey Nets,85.0,97.0,-12.0,Home,,True,2012
0021100099,2012-01-06,PHI,DET,Philadelphia 76ers,Detroit Pistons,96.0,73.0,23.0,Home,,True,2012
0021100100,2012-01-06,WAS,NYK,Washington Wizards,New York Knicks,96.0,99.0,-3.0,Home,,True,2012
0021100101,2012-01-06,CHA,ATL,Charlotte Bobcats,Atlanta Hawks,96.0,102.0,-6.0,Home,,True,2012
0021100102,2012-01-06,BOS,IND,Boston Celtics,Indiana Pacers,74.0,87.0,-13.0,Home,,True,2012
0021100103,2012-01-06,ORL,CHI,Orlando Magic,Chicago Bulls,83.0,97.0,-14.0,Home,,True,2012
0021100104,2012-01-06,NOH,DEN,New Orleans Hornets,Denver Nuggets,88.0,96.0,-8.0,Home,,True,2012
0021100105,2012-01-06,OKC,HOU,Oklahoma City Thunder,Houston Rockets,109.0,94.0,15.0,Home,,True,2012
0021100106,2012-01-06,MIN,CLE,Minnesota Timberwolves,Cleveland Cavaliers,87.0,98.0,-11.0,Home,,True,2012
0021100107,2012-01-06,UTA,MEM,Utah Jazz,Memphis Grizzlies,94.0,85.0,9.0,Home,,True,2012
0021100108,2012-01-06,PHX,POR,Phoenix Suns,Portland Trail Blazers,102.0,77.0,25.0,Home,,True,2012
0021100109,2012-01-06,LAL,GSW,Los Angeles Lakers,Golden State Warriors,97.0,90.0,7.0,Home,,True,2012
0021100110,2012-01-07,ATL,CHI,Atlanta Hawks,Chicago Bulls,109.0,94.0,15.0,Home,,True,2012
0021100111,2012-01-07,IND,CHA,Indiana Pacers,Charlotte Bobcats,99.0,77.0,22.0,Home,,True,2012
0021100112,2012-01-07,NJN,MIA,New Jersey Nets,Miami Heat,90.0,101.0,-11.0,Home,,True,2012
0021100113,2012-01-07,DET,NYK,Detroit Pistons,New York Knicks,80.0,103.0,-23.0,Home,,True,2012
0021100114,2012-01-07,PHI,TOR,Philadelphia 76ers,Toronto Raptors,97.0,62.0,35.0,Home,,True,2012
0021100115,2012-01-07,HOU,OKC,Houston Rockets,Oklahoma City Thunder,95.0,98.0,-3.0,Home,,True,2012
0021100116,2012-01-07,SAS,DEN,San Antonio Spurs,Denver Nuggets,121.0,117.0,4.0,Home,,True,2012
0021100117,2012-01-07,DAL,NOH,Dallas Mavericks,New Orleans Hornets,96.0,81.0,15.0,Home,,True,2012
0021100118,2012-01-07,LAC,MIL,Los Angeles Clippers,Milwaukee Bucks,92.0,86.0,6.0,Home,,True,2012
0021100119,2012-01-07,GSW,UTA,Golden State Warriors,Utah Jazz,87.0,88.0,-1.0,Home,,True,2012
0021100120,2012-01-08,WAS,MIN,Washington Wizards,Minnesota Timberwolves,72.0,93.0,-21.0,Home,,True,2012
0021100121,2012-01-08,SAC,ORL,Sacramento Kings,Orlando Magic,97.0,104.0,-7.0,Home,,True,2012
0021100122,2012-01-08,OKC,SAS,Oklahoma City Thunder,San Antonio Spurs,108.0,96.0,12.0,Home,,True,2012
0021100123,2012-01-08,PHX,MIL,Phoenix Suns,Milwaukee Bucks,109.0,93.0,16.0,Home,,True,2012
0021100124,2012-01-08,POR,CLE,Portland Trail Blazers,Cleveland Cavaliers,98.0,78.0,20.0,Home,,True,2012
0021100125,2012-01-08,LAL,MEM,Los Angeles Lakers,Memphis Grizzlies,90.0,82.0,8.0,Home,,True,2012
0021100126,2012-01-09,TOR,MIN,Toronto Raptors,Minnesota Timberwolves,97.0,87.0,10.0,Home,,True,2012
0021100127,2012-01-09,PHI,IND,Philadelphia 76ers,Indiana Pacers,96.0,86.0,10.0,Home,,True,2012
0021100128,2012-01-09,NJN,ATL,New Jersey Nets,Atlanta Hawks,101.0,106.0,-5.0,Home,,True,2012
0021100129,2012-01-09,NYK,CHA,New York Knicks,Charlotte Bobcats,91.0,87.0,4.0,Home,,True,2012
0021100130,2012-01-09,CHI,DET,Chicago Bulls,Detroit Pistons,92.0,68.0,24.0,Home,,True,2012
0021100131,2012-01-09,DEN,NOH,Denver Nuggets,New Orleans Hornets,81.0,94.0,-13.0,Home,,True,2012
0021100132,2012-01-10,PHI,SAC,Philadelphia 76ers,Sacramento Kings,112.0,85.0,27.0,Home,,True,2012
0021100133,2012-01-10,WAS,TOR,Washington Wizards,Toronto Raptors,93.0,78.0,15.0,Home,,True,2012
0021100134,2012-01-10,CHA,HOU,Charlotte Bobcats,Houston Rockets,70.0,82.0,-12.0,Home,,True,2012
0021100135,2012-01-10,DET,DAL,Detroit Pistons,Dallas Mavericks,86.0,100.0,-14.0,Home,,True,2012
0021100136,2012-01-10,MIL,SAS,Milwaukee Bucks,San Antonio Spurs,106.0,103.0,3.0,Home,,True,2012
0021100137,2012-01-10,MEM,OKC,Memphis Grizzlies,Oklahoma City Thunder,95.0,100.0,-5.0,Home,,True,2012
0021100138,2012-01-10,MIN,CHI,Minnesota Timberwolves,Chicago Bulls,100.0,111.0,-11.0,Home,,True,2012
0021100139,2012-01-10,UTA,CLE,Utah Jazz,Cleveland Cavaliers,113.0,105.0,8.0,Home,,True,2012
0021100140,2012-01-10,POR,LAC,Portland Trail Blazers,Los Angeles Clippers,105.0,97.0,8.0,Home,,True,2012
0021100141,2012-01-10,LAL,PHX,Los Angeles Lakers,Phoenix Suns,99.0,83.0,16.0,Home,,True,2012
0021100142,2012-01-10,GSW,MIA,Golden State Warriors,Miami Heat,111.0,106.0,5.0,Home,,True,2012
0021100143,2012-01-11,TOR,SAC,Toronto Raptors,Sacramento Kings,91.0,98.0,-7.0,Home,,True,2012
0021100144,2012-01-11,IND,ATL,Indiana Pacers,Atlanta Hawks,96.0,84.0,12.0,Home,,True,2012
0021100145,2012-01-11,NYK,PHI,New York Knicks,Philadelphia 76ers,85.0,79.0,6.0,Home,,True,2012
0021100146,2012-01-11,BOS,DAL,Boston Celtics,Dallas Mavericks,85.0,90.0,-5.0,Home,,True,2012
0021100147,2012-01-11,CHI,WAS,Chicago Bulls,Washington Wizards,78.0,64.0,14.0,Home,,True,2012
0021100148,2012-01-11,NOH,OKC,New Orleans Hornets,Oklahoma City Thunder,85.0,95.0,-10.0,Home,,True,2012
0021100149,2012-01-11,SAS,HOU,San Antonio Spurs,Houston Rockets,101.0,95.0,6.0,Home,,True,2012
0021100150,2012-01-11,DEN,NJN,Denver Nuggets,New Jersey Nets,123.0,115.0,8.0,Home,,True,2012
0021100151,2012-01-11,UTA,LAL,Utah Jazz,Los Angeles Lakers,87.0,90.0,-3.0,Home,,True,2012
0021100152,2012-01-11,POR,ORL,Portland Trail Blazers,Orlando Magic,104.0,107.0,-3.0,Home,,True,2012
0021100153,2012-01-11,LAC,MIA,Los Angeles Clippers,Miami Heat,95.0,89.0,6.0,Home,,True,2012
0021100154,2012-01-12,ATL,CHA,Atlanta Hawks,Charlotte Bobcats,111.0,81.0,30.0,Home,,True,2012
0021100155,2012-01-12,MIL,DET,Milwaukee Bucks,Detroit Pistons,102.0,93.0,9.0,Home,,True,2012
0021100156,2012-01-12,MEM,NYK,Memphis Grizzlies,New York Knicks,94.0,83.0,11.0,Home,,True,2012
0021100157,2012-01-12,PHX,CLE,Phoenix Suns,Cleveland Cavaliers,90.0,101.0,-11.0,Home,,True,2012
0021100158,2012-01-12,GSW,ORL,Golden State Warriors,Orlando Magic,109.0,117.0,-8.0,Home,,True,2012
0021100159,2012-01-13,TOR,IND,Toronto Raptors,Indiana Pacers,90.0,95.0,-5.0,Home,,True,2012
0021100160,2012-01-13,PHI,WAS,Philadelphia 76ers,Washington Wizards,120.0,89.0,31.0,Home,,True,2012
0021100161,2012-01-13,CHA,DET,Charlotte Bobcats,Detroit Pistons,81.0,98.0,-17.0,Home,,True,2012
0021100162,2012-01-13,BOS,CHI,Boston Celtics,Chicago Bulls,79.0,88.0,-9.0,Home,,True,2012
0021100163,2012-01-13,NOH,MIN,New Orleans Hornets,Minnesota Timberwolves,80.0,87.0,-7.0,Home,,True,2012
0021100164,2012-01-13,HOU,SAC,Houston Rockets,Sacramento Kings,103.0,89.0,14.0,Home,,True,2012
0021100165,2012-01-13,DAL,MIL,Dallas Mavericks,Milwaukee Bucks,102.0,76.0,26.0,Home,,True,2012
0021100166,2012-01-13,SAS,POR,San Antonio Spurs,Portland Trail Blazers,99.0,83.0,16.0,Home,,True,2012
0021100167,2012-01-13,PHX,NJN,Phoenix Suns,New Jersey Nets,103.0,110.0,-7.0,Home,,True,2012
0021100168,2012-01-13,DEN,MIA,Denver Nuggets,Miami Heat,117.0,104.0,13.0,Home,,True,2012
0021100169,2012-01-13,LAL,CLE,Los Angeles Lakers,Cleveland Cavaliers,97.0,92.0,5.0,Home,,True,2012
0021100170,2012-01-14,WAS,PHI,Washington Wizards,Philadelphia 76ers,90.0,103.0,-13.0,Home,,True,2012
0021100171,2012-01-14,CHA,GSW,Charlotte Bobcats,Golden State Warriors,112.0,100.0,12.0,Home,,True,2012
0021100172,2012-01-14,ATL,MIN,Atlanta Hawks,Minnesota Timberwolves,93.0,91.0,2.0,Home,,True,2012
0021100173,2012-01-14,IND,BOS,Indiana Pacers,Boston Celtics,97.0,83.0,14.0,Home,,True,2012
0021100174,2012-01-14,CHI,TOR,Chicago Bulls,Toronto Raptors,77.0,64.0,13.0,Home,,True,2012
0021100175,2012-01-14,MEM,NOH,Memphis Grizzlies,New Orleans Hornets,108.0,99.0,9.0,Home,,True,2012
0021100176,2012-01-14,HOU,POR,Houston Rockets,Portland Trail Blazers,107.0,105.0,2.0,Home,,True,2012
0021100177,2012-01-14,OKC,NYK,Oklahoma City Thunder,New York Knicks,104.0,92.0,12.0,Home,,True,2012
0021100178,2012-01-14,DAL,SAC,Dallas Mavericks,Sacramento Kings,99.0,60.0,39.0,Home,,True,2012
0021100179,2012-01-14,UTA,NJN,Utah Jazz,New Jersey Nets,107.0,94.0,13.0,Home,,True,2012
0021100180,2012-01-14,LAC,LAL,Los Angeles Clippers,Los Angeles Lakers,102.0,94.0,8.0,Home,,True,2012
0021100181,2012-01-15,DET,GSW,Detroit Pistons,Golden State Warriors,91.0,99.0,-8.0,Home,,True,2012
0021100182,2012-01-15,DEN,UTA,Denver Nuggets,Utah Jazz,96.0,106.0,-10.0,Home,,True,2012
0021100183,2012-01-15,SAS,PHX,San Antonio Spurs,Phoenix Suns,102.0,91.0,11.0,Home,,True,2012
0021100184,2012-01-16,NYK,ORL,New York Knicks,Orlando Magic,93.0,102.0,-9.0,Home,,True,2012
0021100185,2012-01-16,MEM,CHI,Memphis Grizzlies,Chicago Bulls,102.0,86.0,16.0,Home,,True,2012
0021100186,2012-01-16,PHI,MIL,Philadelphia 76ers,Milwaukee Bucks,94.0,82.0,12.0,Home,,True,2012
0021100187,2012-01-16,WAS,HOU,Washington Wizards,Houston Rockets,106.0,114.0,-8.0,Home,,True,2012
0021100188,2012-01-16,CHA,CLE,Charlotte Bobcats,Cleveland Cavaliers,94.0,102.0,-8.0,Home,,True,2012
0021100189,2012-01-16,ATL,TOR,Atlanta Hawks,Toronto Raptors,93.0,84.0,9.0,Home,,True,2012
0021100190,2012-01-16,NOH,POR,New Orleans Hornets,Portland Trail Blazers,77.0,84.0,-7.0,Home,,True,2012
0021100191,2012-01-16,LAC,NJN,Los Angeles Clippers,New Jersey Nets,101.0,91.0,10.0,Home,,True,2012
0021100192,2012-01-16,BOS,OKC,Boston Celtics,Oklahoma City Thunder,88.0,97.0,-9.0,Home,,True,2012
0021100193,2012-01-16,MIN,SAC,Minnesota Timberwolves,Sacramento Kings,99.0,86.0,13.0,Home,,True,2012
0021100194,2012-01-16,LAL,DAL,Los Angeles Lakers,Dallas Mavericks,73.0,70.0,3.0,Home,,True,2012
0021100195,2012-01-17,ORL,CHA,Orlando Magic,Charlotte Bobcats,96.0,89.0,7.0,Home,,True,2012
0021100196,2012-01-17,CLE,GSW,Cleveland Cavaliers,Golden State Warriors,95.0,105.0,-10.0,Home,,True,2012
0021100197,2012-01-17,MIA,SAS,Miami Heat,San Antonio Spurs,120.0,98.0,22.0,Home,,True,2012
